"scenario_name","prey_item","stomachs_with_prey","total_stomachs","frequency_occurrence","total_volume_item","total_volume_all","volume_percentage","fo_times_v","iai"
"species=Leporinus_friderici__sex=M__region=montain","prey_7",16,20,80,7.06,390.27,1.80900402285597,144.720321828478,2.18645235717217
"species=Leporinus_friderici__sex=M__region=montain","prey_3",15,20,75,7.22,390.27,1.85000128116432,138.750096087324,2.09625345504378
"species=Leporinus_friderici__sex=M__region=montain","prey_27",13,20,65,7.92,390.27,2.02936428626336,131.908678607118,1.99289248136018
"species=Leporinus_friderici__sex=M__region=montain","prey_46",16,20,80,6.4,390.27,1.63989033233403,131.191226586722,1.98205312831471
"species=Leporinus_friderici__sex=M__region=montain","prey_22",15,20,75,6.82,390.27,1.74750813539345,131.063110154508,1.98011752955659
"species=Leporinus_friderici__sex=M__region=montain","prey_39",14,20,70,7.28,390.27,1.86537525302995,130.576267712097,1.97276225427574
"species=Leporinus_friderici__sex=M__region=montain","prey_13",15,20,75,6.71,390.27,1.71932252030645,128.949189022984,1.94818015004762
"species=Leporinus_friderici__sex=M__region=montain","prey_50",13,20,65,7.7,390.27,1.97299305608937,128.244548645809,1.93753435687796
"species=Leporinus_friderici__sex=M__region=montain","prey_41",13,20,65,7.56,390.27,1.93712045506957,125.912829579522,1.90230645948018
"species=Leporinus_friderici__sex=M__region=montain","prey_48",13,20,65,7.56,390.27,1.93712045506957,125.912829579522,1.90230645948018
"species=Leporinus_friderici__sex=M__region=montain","prey_40",12,20,60,7.99,390.27,2.04730058677326,122.838035206396,1.8558520892853
"species=Leporinus_friderici__sex=M__region=montain","prey_17",13,20,65,7.3,390.27,1.8704999103185,121.582494170702,1.83688322145572
"species=Leporinus_friderici__sex=M__region=montain","prey_10",13,20,65,7.27,390.27,1.86281292438568,121.082840085069,1.82933438629906
"species=Leporinus_friderici__sex=M__region=montain","prey_24",14,20,70,6.68,390.27,1.71163553437364,119.814487406155,1.81017195859367
"species=Leporinus_friderici__sex=M__region=montain","prey_44",13,20,65,7.08,390.27,1.81412868014452,117.918364209394,1.7815250969735
"species=Leporinus_friderici__sex=M__region=montain","prey_57",16,20,80,5.72,390.27,1.46565198452353,117.252158761883,1.77145998343127
"species=Leporinus_friderici__sex=M__region=montain","prey_18",12,20,60,7.6,390.27,1.94736976964665,116.842186178799,1.76526606740529
"species=Leporinus_friderici__sex=M__region=montain","prey_25",13,20,65,6.53,390.27,1.67320060470956,108.758039306121,1.64312978576793
"species=Leporinus_friderici__sex=M__region=montain","prey_52",11,20,55,7.29,390.27,1.86793758167423,102.736566992082,1.5521566441363
"species=Leporinus_friderici__sex=M__region=montain","prey_12",12,20,60,6.62,390.27,1.69626156250801,101.77569375048,1.5376396534504
"species=Leporinus_friderici__sex=M__region=montain","prey_36",12,20,60,6.54,390.27,1.67576293335383,100.54577600123,1.51905790537245
"species=Leporinus_friderici__sex=M__region=montain","prey_45",12,20,60,6.52,390.27,1.67063827606529,100.238296563917,1.51441246835296
"species=Leporinus_friderici__sex=M__region=montain","prey_29",11,20,55,7.1,390.27,1.81925333743306,100.058933558818,1.51170263009159
"species=Leporinus_friderici__sex=M__region=montain","prey_5",13,20,65,5.95,390.27,1.52458554334179,99.0980603172163,1.49718563940569
"species=Leporinus_friderici__sex=M__region=montain","prey_19",14,20,70,5.41,390.27,1.38621979655111,97.0353857585774,1.46602249939996
"species=Leporinus_friderici__sex=M__region=montain","prey_58",13,20,65,5.65,390.27,1.44771568401363,94.1015194608861,1.42169728783902
"species=Leporinus_friderici__sex=M__region=montain","prey_43",12,20,60,5.86,390.27,1.50152458554334,90.0914751326005,1.36111304670987
"species=Leporinus_friderici__sex=M__region=montain","prey_26",12,20,60,5.71,390.27,1.46308965587926,87.7853793527558,1.32627226906371
"species=Leporinus_friderici__sex=M__region=montain","prey_37",11,20,55,6.02,390.27,1.54252184385169,84.8387014118431,1.28175349762696
"species=Leporinus_friderici__sex=M__region=montain","prey_16",11,20,55,5.97,390.27,1.52971020063033,84.1340610346683,1.2711077044573
"species=Leporinus_friderici__sex=M__region=montain","prey_53",11,20,55,5.95,390.27,1.52458554334179,83.8522048837984,1.26684938718943
"species=Leporinus_friderici__sex=M__region=montain","prey_59",12,20,60,5.29,390.27,1.35547185281984,81.3283111691906,1.22871809165447
"species=Leporinus_friderici__sex=M__region=montain","prey_28",12,20,60,5.23,390.27,1.34009788095421,80.4058728572527,1.21478178059601
"species=Leporinus_friderici__sex=M__region=montain","prey_2",12,20,60,5.14,390.27,1.31703692315576,79.0222153893458,1.19387731400832
"species=Leporinus_friderici__sex=M__region=montain","prey_32",12,20,60,5.12,390.27,1.31191226586722,78.7147359520332,1.18923187698883
"species=Leporinus_friderici__sex=M__region=montain","prey_51",10,20,50,5.55,390.27,1.42209239757091,71.1046198785456,1.07425731075651
"species=Leporinus_friderici__sex=M__region=montain","prey_42",10,20,50,5.49,390.27,1.40671842570528,70.3359212852641,1.06264371820779
"species=Leporinus_friderici__sex=M__region=montain","prey_34",13,20,65,4.21,390.27,1.07874035923848,70.118123350501,1.05935320031899
"species=Leporinus_friderici__sex=M__region=montain","prey_31",11,20,55,4.91,390.27,1.25810336433751,69.1956850385631,1.04541688926052
"species=Leporinus_friderici__sex=M__region=montain","prey_30",11,20,55,4.77,390.27,1.2222307633177,67.2226919824737,1.01560866838548
"species=Leporinus_friderici__sex=M__region=montain","prey_35",10,20,50,4.86,390.27,1.24529172111615,62.2645860558075,0.940700996446241
"species=Leporinus_friderici__sex=M__region=montain","prey_60",10,20,50,4.54,390.27,1.16329720449945,58.1648602249725,0.878761836186406
"species=Leporinus_friderici__sex=M__region=montain","prey_8",9,20,45,4.88,390.27,1.25041637840469,56.2687370282112,0.850114974566232
"species=Leporinus_friderici__sex=M__region=montain","prey_33",11,20,55,3.84,390.27,0.983934199400415,54.1163809670228,0.817596915429819
"species=Leporinus_friderici__sex=M__region=montain","prey_11",8,20,40,4.59,390.27,1.17610884772081,47.0443539088323,0.710751863981604
"species=Leporinus_friderici__sex=M__region=montain","prey_54",9,20,45,3.83,390.27,0.981371870756143,44.1617341840264,0.667200891923908
"species=Leporinus_friderici__sex=M__region=montain","prey_20",9,20,45,3.8,390.27,0.973684884823327,43.8158198170497,0.661974775276984
"species=Leporinus_friderici__sex=M__region=montain","prey_56",9,20,45,2.57,390.27,0.658518461577882,29.6333307710047,0.447703992753118
"species=Leporinus_friderici__sex=M__region=plains","prey_36",15,16,93.75,9.28,313.81,2.95720340333323,277.23781906249,4.14702885640913
"species=Leporinus_friderici__sex=M__region=plains","prey_3",14,16,87.5,7.61,313.81,2.42503425639718,212.190497434754,3.17402625259934
"species=Leporinus_friderici__sex=M__region=plains","prey_54",14,16,87.5,6.64,313.81,2.1159300213505,185.143876868169,2.7694526041077
"species=Leporinus_friderici__sex=M__region=plains","prey_34",12,16,75,7.13,313.81,2.27207545967305,170.405659475479,2.54899273674113
"species=Leporinus_friderici__sex=M__region=plains","prey_18",13,16,81.25,6.19,313.81,1.97253114942162,160.268155890507,2.39735209824168
"species=Leporinus_friderici__sex=M__region=plains","prey_25",12,16,75,6.68,313.81,2.12867658774418,159.650744080813,2.38811661731146
"species=Leporinus_friderici__sex=M__region=plains","prey_19",11,16,68.75,7.14,313.81,2.27526210127147,156.424269462414,2.33985378148256
"species=Leporinus_friderici__sex=M__region=plains","prey_2",12,16,75,6.52,313.81,2.07769032216947,155.82677416271,2.33091621929203
"species=Leporinus_friderici__sex=M__region=plains","prey_49",12,16,75,6.41,313.81,2.04263726458685,153.197794844014,2.29159094565366
"species=Leporinus_friderici__sex=M__region=plains","prey_55",12,16,75,6.36,313.81,2.02670405659475,152.002804244607,2.27371582127259
"species=Leporinus_friderici__sex=M__region=plains","prey_12",12,16,75,6.29,313.81,2.00439756540582,150.329817405436,2.24869064713909
"species=Leporinus_friderici__sex=M__region=plains","prey_28",11,16,68.75,6.51,313.81,2.07450368057105,142.622128039259,2.13339609488116
"species=Leporinus_friderici__sex=M__region=plains","prey_37",12,16,75,5.64,313.81,1.79726586150856,134.794939613142,2.01631403018513
"species=Leporinus_friderici__sex=M__region=plains","prey_57",11,16,68.75,6.15,313.81,1.95978458302795,134.735190083171,2.01542027396607
"species=Leporinus_friderici__sex=M__region=plains","prey_50",11,16,68.75,6.14,313.81,1.95659794142953,134.51610847328,2.01214316782954
"species=Leporinus_friderici__sex=M__region=plains","prey_45",11,16,68.75,5.89,313.81,1.87693190146904,129.039068225997,1.93021551441629
"species=Leporinus_friderici__sex=M__region=plains","prey_41",12,16,75,5.32,313.81,1.69529333035913,127.146999776935,1.90191323414625
"species=Leporinus_friderici__sex=M__region=plains","prey_10",10,16,62.5,6.35,313.81,2.02351741499634,126.469838437271,1.89178399699698
"species=Leporinus_friderici__sex=M__region=plains","prey_27",12,16,75,5.2,313.81,1.6570536311781,124.279022338358,1.85901293563168
"species=Leporinus_friderici__sex=M__region=plains","prey_29",11,16,68.75,5.66,313.81,1.8036391447054,124.000191198496,1.85484207327609
"species=Leporinus_friderici__sex=M__region=plains","prey_4",11,16,68.75,5.59,313.81,1.78133265351646,122.466619929257,1.83190233032038
"species=Leporinus_friderici__sex=M__region=plains","prey_44",11,16,68.75,5.56,313.81,1.7717727287212,121.809375099583,1.82207101191079
"species=Leporinus_friderici__sex=M__region=plains","prey_8",9,16,56.25,6.48,313.81,2.06494375577579,116.153086262388,1.73746208984038
"species=Leporinus_friderici__sex=M__region=plains","prey_32",11,16,68.75,5.19,313.81,1.65386698957968,113.703355533603,1.70081808485917
"species=Leporinus_friderici__sex=M__region=plains","prey_30",11,16,68.75,5.18,313.81,1.65068034798126,113.484273923712,1.69754097872264
"species=Leporinus_friderici__sex=M__region=plains","prey_5",11,16,68.75,5.18,313.81,1.65068034798126,113.484273923712,1.69754097872264
"species=Leporinus_friderici__sex=M__region=plains","prey_46",10,16,62.5,5.6,313.81,1.78451929511488,111.53245594468,1.66834494223356
"species=Leporinus_friderici__sex=M__region=plains","prey_51",10,16,62.5,5.54,313.81,1.76539944552436,110.337465345273,1.65046981785248
"species=Leporinus_friderici__sex=M__region=plains","prey_40",11,16,68.75,4.96,313.81,1.58057423281604,108.664478506102,1.62544464371898
"species=Leporinus_friderici__sex=M__region=plains","prey_17",11,16,68.75,4.93,313.81,1.57101430802078,108.007233676428,1.61561332530939
"species=Leporinus_friderici__sex=M__region=plains","prey_38",10,16,62.5,5.41,313.81,1.72397310474491,107.748319046557,1.61174038169349
"species=Leporinus_friderici__sex=M__region=plains","prey_24",11,16,68.75,4.87,313.81,1.55189445843026,106.69274401708,1.59595068849021
"species=Leporinus_friderici__sex=M__region=plains","prey_52",10,16,62.5,5.33,313.81,1.69847997195755,106.154998247347,1.58790688251872
"species=Leporinus_friderici__sex=M__region=plains","prey_16",10,16,62.5,5.24,313.81,1.66980019757178,104.362512348236,1.56109419594711
"species=Leporinus_friderici__sex=M__region=plains","prey_22",9,16,56.25,5.66,313.81,1.8036391447054,101.454701889678,1.51759805995317
"species=Leporinus_friderici__sex=M__region=plains","prey_56",10,16,62.5,4.98,313.81,1.58694751601287,99.1842197508046,1.48363532362913
"species=Leporinus_friderici__sex=M__region=plains","prey_14",9,16,56.25,5.49,313.81,1.74946623753226,98.4074758611899,1.47201649278143
"species=Leporinus_friderici__sex=M__region=plains","prey_60",11,16,68.75,4.47,313.81,1.42442879449348,97.929479621427,1.464866443029
"species=Leporinus_friderici__sex=M__region=plains","prey_20",10,16,62.5,4.84,313.81,1.542334533635,96.3959083521876,1.44192670007329
"species=Leporinus_friderici__sex=M__region=plains","prey_23",10,16,62.5,4.7,313.81,1.49772155125713,93.6075969535706,1.40021807651745
"species=Leporinus_friderici__sex=M__region=plains","prey_11",12,16,75,3.83,313.81,1.22048373219464,91.536279914598,1.36923452759025
"species=Leporinus_friderici__sex=M__region=plains","prey_39",12,16,75,3.76,313.81,1.1981772410057,89.8632930754278,1.34420935345675
"species=Leporinus_friderici__sex=M__region=plains","prey_35",9,16,56.25,4.97,313.81,1.58376087441445,89.0865491858131,1.33259052260905
"species=Leporinus_friderici__sex=M__region=plains","prey_48",10,16,62.5,4.32,313.81,1.37662917051719,86.0393231573245,1.28700895543732
"species=Leporinus_friderici__sex=M__region=plains","prey_31",10,16,62.5,4.2,313.81,1.33838947133616,83.6493419585099,1.25125870667517
"species=Leporinus_friderici__sex=M__region=plains","prey_6",9,16,56.25,4.6,313.81,1.46585513527294,82.4543513591026,1.23338358229409
"species=Leporinus_friderici__sex=M__region=plains","prey_7",11,16,68.75,3.76,313.81,1.1981772410057,82.3746853191422,1.23219190733536
"species=Leporinus_friderici__sex=M__region=plains","prey_47",9,16,56.25,4.52,313.81,1.44036200248558,81.0203626398139,1.21193343303681
"species=Leporinus_friderici__sex=M__region=plains","prey_26",8,16,50,5.01,313.81,1.59650744080813,79.8253720404066,1.19405830865573
"species=Leporinus_friderici__sex=M__region=plains","prey_59",10,16,62.5,3.83,313.81,1.22048373219464,76.280233262165,1.14102877299188
"species=Leporinus_friderici__sex=M__region=plains","prey_58",9,16,56.25,4.1,313.81,1.30652305535196,73.491921863548,1.09932014943604
"species=Leporinus_friderici__sex=M__region=plains","prey_9",9,16,56.25,4.03,313.81,1.28421656416303,72.2371817341703,1.08055126883591
"species=Leporinus_friderici__sex=M__region=plains","prey_15",8,16,50,4.53,313.81,1.443548644084,72.1774322042,1.07965751261686
"species=Leporinus_friderici__sex=M__region=plains","prey_53",9,16,56.25,3.86,313.81,1.2300436569899,69.1899557056818,1.03496970166417
"species=Leporinus_friderici__sex=M__region=plains","prey_43",9,16,56.25,3.42,313.81,1.08983142665944,61.3030177495937,0.916993880749087
"species=Leporinus_friderici__sex=M__region=plains","prey_1",8,16,50,3.4,313.81,1.0834581434626,54.1729071731302,0.810338971942013
"species=Leporinus_friderici__sex=M__region=plains","prey_33",8,16,50,3.26,313.81,1.03884516108473,51.9422580542366,0.776972073097342
"species=Leporinus_friderici__sex=M__region=plains","prey_42",7,16,43.75,3.4,313.81,1.0834581434626,47.401293776489,0.709046600449261
"species=Leporinus_friderici__sex=M__region=plains","prey_21",7,16,43.75,3.16,313.81,1.00697874510054,44.0553200981486,0.658996252182255
"species=Leporinus_friderici__sex=M__region=plains","prey_13",5,16,31.25,3.54,313.81,1.12807112584048,35.2522226825149,0.527316169241678
"species=Leporinus_friderici__sex=M__region=pothole","prey_32",17,19,89.4736842105263,8.97,366.72,2.44600785340314,218.85333425186,3.33845628415301
"species=Leporinus_friderici__sex=M__region=pothole","prey_20",15,19,78.9473684210526,9.75,366.72,2.65870418848168,209.897699090659,3.20184426229508
"species=Leporinus_friderici__sex=M__region=pothole","prey_48",15,19,78.9473684210526,9.7,366.72,2.64506980802792,208.821300633783,3.18542454812947
"species=Leporinus_friderici__sex=M__region=pothole","prey_36",15,19,78.9473684210526,7.64,366.72,2.08333333333333,164.473684210526,2.5089323245061
"species=Leporinus_friderici__sex=M__region=pothole","prey_6",14,19,73.6842105263158,8.14,366.72,2.21967713787086,163.555157527326,2.49492083508477
"species=Leporinus_friderici__sex=M__region=pothole","prey_26",14,19,73.6842105263158,7.66,366.72,2.08878708551483,153.910627353725,2.34780019616085
"species=Leporinus_friderici__sex=M__region=pothole","prey_24",15,19,78.9473684210526,7.06,366.72,1.92517452006981,151.987462110774,2.31846364018495
"species=Leporinus_friderici__sex=M__region=pothole","prey_25",13,19,68.4210526315789,8.13,366.72,2.2169502617801,151.686070542849,2.31386612021858
"species=Leporinus_friderici__sex=M__region=pothole","prey_31",13,19,68.4210526315789,8.06,366.72,2.19786212914485,150.380040415174,2.29394353369763
"species=Leporinus_friderici__sex=M__region=pothole","prey_29",14,19,73.6842105263158,7.44,366.72,2.02879581151832,149.490217690824,2.28036990332072
"species=Leporinus_friderici__sex=M__region=pothole","prey_57",14,19,73.6842105263158,7.12,366.72,1.94153577661431,143.060530908423,2.18228947737144
"species=Leporinus_friderici__sex=M__region=pothole","prey_38",14,19,73.6842105263158,7.08,366.72,1.93062827225131,142.256820060623,2.17002942412778
"species=Leporinus_friderici__sex=M__region=pothole","prey_8",14,19,73.6842105263158,7.06,366.72,1.92517452006981,141.854964636723,2.16389939750596
"species=Leporinus_friderici__sex=M__region=pothole","prey_15",13,19,68.4210526315789,7.56,366.72,2.06151832460733,141.051253788923,2.15163934426229
"species=Leporinus_friderici__sex=M__region=pothole","prey_16",15,19,78.9473684210526,6.43,366.72,1.75338132635253,138.424841554147,2.11157524169819
"species=Leporinus_friderici__sex=M__region=pothole","prey_34",14,19,73.6842105263158,6.83,366.72,1.86245636998255,137.233627261872,2.09340409135491
"species=Leporinus_friderici__sex=M__region=pothole","prey_7",14,19,73.6842105263158,6.66,366.72,1.81609947643979,133.817856158721,2.04129886506936
"species=Leporinus_friderici__sex=M__region=pothole","prey_39",12,19,63.1578947368421,7.71,366.72,2.10242146596859,132.784513640121,2.02553593947037
"species=Leporinus_friderici__sex=M__region=pothole","prey_33",15,19,78.9473684210526,6.14,366.72,1.67430191972077,132.181730504271,2.01634089953762
"species=Leporinus_friderici__sex=M__region=pothole","prey_51",13,19,68.4210526315789,7.03,366.72,1.91699389179756,131.162739965096,2.00079690346084
"species=Leporinus_friderici__sex=M__region=pothole","prey_56",13,19,68.4210526315789,6.48,366.72,1.76701570680628,120.901074676219,1.84426229508197
"species=Leporinus_friderici__sex=M__region=pothole","prey_43",12,19,63.1578947368421,6.92,366.72,1.8869982547993,119.178837145219,1.81799075241698
"species=Leporinus_friderici__sex=M__region=pothole","prey_17",12,19,63.1578947368421,6.88,366.72,1.8760907504363,118.489942132819,1.80748213535099
"species=Leporinus_friderici__sex=M__region=pothole","prey_52",13,19,68.4210526315789,6.17,366.72,1.68248254799302,115.117226967943,1.75603369763206
"species=Leporinus_friderici__sex=M__region=pothole","prey_44",13,19,68.4210526315789,6,366.72,1.63612565445026,111.945439515018,1.70765027322404
"species=Leporinus_friderici__sex=M__region=pothole","prey_46",13,19,68.4210526315789,5.94,366.72,1.61976439790576,110.825985119868,1.6905737704918
"species=Leporinus_friderici__sex=M__region=pothole","prey_14",13,19,68.4210526315789,5.93,366.72,1.61703752181501,110.639409387343,1.6877276867031
"species=Leporinus_friderici__sex=M__region=pothole","prey_42",12,19,63.1578947368421,6.34,366.72,1.72883944153578,109.189859465417,1.66561580496007
"species=Leporinus_friderici__sex=M__region=pothole","prey_30",14,19,73.6842105263158,5.27,366.72,1.43706369982548,105.888904197667,1.61526201485218
"species=Leporinus_friderici__sex=M__region=pothole","prey_40",13,19,68.4210526315789,5.56,366.72,1.51614310645724,103.736107283917,1.58242258652095
"species=Leporinus_friderici__sex=M__region=pothole","prey_12",11,19,57.8947368421053,6.45,366.72,1.75883507853403,101.827294020391,1.55330496006726
"species=Leporinus_friderici__sex=M__region=pothole","prey_28",12,19,63.1578947368421,5.91,366.72,1.61158376963351,101.784238082116,1.55264817150063
"species=Leporinus_friderici__sex=M__region=pothole","prey_50",12,19,63.1578947368421,5.91,366.72,1.61158376963351,101.784238082116,1.55264817150063
"species=Leporinus_friderici__sex=M__region=pothole","prey_37",11,19,57.8947368421053,6.41,366.72,1.74792757417103,101.195806925691,1.54367206109009
"species=Leporinus_friderici__sex=M__region=pothole","prey_4",13,19,68.4210526315789,5.42,366.72,1.47796684118674,101.124047028566,1.54257741347905
"species=Leporinus_friderici__sex=M__region=pothole","prey_13",12,19,63.1578947368421,5.77,366.72,1.573407504363,99.3731055387159,1.51586801176965
"species=Leporinus_friderici__sex=M__region=pothole","prey_27",12,19,63.1578947368421,5.73,366.72,1.5625,98.6842105263158,1.50535939470366
"species=Leporinus_friderici__sex=M__region=pothole","prey_5",12,19,63.1578947368421,5.71,366.72,1.5570462478185,98.3397630201157,1.50010508617066
"species=Leporinus_friderici__sex=M__region=pothole","prey_58",11,19,57.8947368421053,5.92,366.72,1.61431064572426,93.460090015615,1.42566904861987
"species=Leporinus_friderici__sex=M__region=pothole","prey_1",12,19,63.1578947368421,5.29,366.72,1.44251745200698,91.1063653899146,1.38976460697772
"species=Leporinus_friderici__sex=M__region=pothole","prey_59",11,19,57.8947368421053,5.34,366.72,1.45615183246073,84.3035271424635,1.28599201345103
"species=Leporinus_friderici__sex=M__region=pothole","prey_21",12,19,63.1578947368421,4.78,366.72,1.30344677137871,82.3229539818132,1.2557797393863
"species=Leporinus_friderici__sex=M__region=pothole","prey_19",10,19,52.6315789473684,5.56,366.72,1.51614310645724,79.7970056030128,1.21724814347765
"species=Leporinus_friderici__sex=M__region=pothole","prey_3",10,19,52.6315789473684,5.44,366.72,1.48342059336824,78.0747680720125,1.19097660081267
"species=Leporinus_friderici__sex=M__region=pothole","prey_23",12,19,63.1578947368421,4.44,366.72,1.21073298429319,76.4673463764122,1.16645649432535
"species=Leporinus_friderici__sex=M__region=pothole","prey_9",10,19,52.6315789473684,5.31,366.72,1.44797120418848,76.2090107467622,1.1625157629256
"species=Leporinus_friderici__sex=M__region=pothole","prey_2",11,19,57.8947368421053,4.78,366.72,1.30344677137871,75.4627078166621,1.15113142777077
"species=Leporinus_friderici__sex=M__region=pothole","prey_55",9,19,47.3684210526316,5.55,366.72,1.51341623036649,71.6881372278865,1.09355296343001
"species=Leporinus_friderici__sex=M__region=pothole","prey_54",12,19,63.1578947368421,4.14,366.72,1.12892670157068,71.3006337834114,1.08764186633039
"species=Leporinus_friderici__sex=M__region=pothole","prey_47",11,19,57.8947368421053,4.48,366.72,1.2216404886562,70.7265546064113,1.07888468544206
"species=Leporinus_friderici__sex=M__region=pothole","prey_10",10,19,52.6315789473684,4.87,366.72,1.32798865619546,69.8941397997612,1.06618677315399
"species=Leporinus_friderici__sex=M__region=pothole","prey_22",10,19,52.6315789473684,4.86,366.72,1.32526178010471,69.7506200055111,1.0639974779319
"species=Leporinus_friderici__sex=M__region=pothole","prey_41",10,19,52.6315789473684,4.84,366.72,1.31980802792321,69.4635804170111,1.05961888748774
"species=Leporinus_friderici__sex=M__region=pothole","prey_45",9,19,47.3684210526316,5.35,366.72,1.45887870855148,69.104780931386,1.05414564943253
"species=Leporinus_friderici__sex=M__region=pothole","prey_35",9,19,47.3684210526316,4.83,366.72,1.31708115183246,62.388054560485,0.951686633039092
"species=Leporinus_friderici__sex=M__region=pothole","prey_49",10,19,52.6315789473684,4.28,366.72,1.16710296684119,61.4264719390098,0.937018355051142
"species=Leporinus_friderici__sex=M__region=pothole","prey_60",9,19,47.3684210526316,4.56,366.72,1.2434554973822,58.9005235602094,0.898486759142497
"species=Leporinus_friderici__sex=M__region=pothole","prey_11",7,19,36.8421052631579,5.08,366.72,1.38525305410122,51.0356388353082,0.778513380972397
"species=Leporinus_friderici__sex=M__region=pothole","prey_53",8,19,42.1052631578947,3.45,366.72,0.940772251308901,39.6114632130063,0.604245481294662
"species=Leporinus_friderici__sex=M__region=pothole","prey_18",7,19,36.8421052631579,2.6,366.72,0.708987783595113,26.1206025535042,0.398451730418943
"species=Leporinus_friderici__sex=M__region=valley","prey_28",16,20,80,10.31,403.01,2.55824917495844,204.659933996675,3.04602083983463
"species=Leporinus_friderici__sex=M__region=valley","prey_35",15,20,75,10.28,403.01,2.55080519093819,191.310389320364,2.84733519339536
"species=Leporinus_friderici__sex=M__region=valley","prey_9",17,20,85,8.23,403.01,2.0421329495546,173.581300712141,2.58346735997371
"species=Leporinus_friderici__sex=M__region=valley","prey_45",16,20,80,8.66,403.01,2.14883005384482,171.906404307585,2.55853932812491
"species=Leporinus_friderici__sex=M__region=valley","prey_39",15,20,75,9.03,403.01,2.24063919009454,168.04793925709,2.50111252882881
"species=Leporinus_friderici__sex=M__region=valley","prey_54",15,20,75,9.02,403.01,2.23815786208779,167.861839656584,2.49834274751227
"species=Leporinus_friderici__sex=M__region=valley","prey_27",17,20,85,7.74,403.01,1.92054787722389,163.246569564031,2.42965217086227
"species=Leporinus_friderici__sex=M__region=valley","prey_42",16,20,80,8.19,403.01,2.0322076375276,162.576611002208,2.41968095812275
"species=Leporinus_friderici__sex=M__region=valley","prey_51",16,20,80,8.19,403.01,2.0322076375276,162.576611002208,2.41968095812275
"species=Leporinus_friderici__sex=M__region=valley","prey_29",15,20,75,8.45,403.01,2.09672216570308,157.254162427731,2.34046521246992
"species=Leporinus_friderici__sex=M__region=valley","prey_1",16,20,80,7.66,403.01,1.9006972531699,152.055780253592,2.26309598769478
"species=Leporinus_friderici__sex=M__region=valley","prey_11",15,20,75,8.06,403.01,1.99995037343987,149.99627800799,2.23244374112516
"species=Leporinus_friderici__sex=M__region=valley","prey_60",13,20,65,8.68,403.01,2.15379270985832,139.996526140791,2.08361415838348
"species=Leporinus_friderici__sex=M__region=valley","prey_59",15,20,75,7.42,403.01,1.84114538100792,138.085903575594,2.05517773686708
"species=Leporinus_friderici__sex=M__region=valley","prey_26",13,20,65,8.55,403.01,2.12153544577058,137.899803975087,2.05240795555055
"species=Leporinus_friderici__sex=M__region=valley","prey_14",13,20,65,7.84,403.01,1.94536115729138,126.44847522394,1.88197407853992
"species=Leporinus_friderici__sex=M__region=valley","prey_57",14,20,70,7.27,403.01,1.80392546090668,126.274782263467,1.87938894931116
"species=Leporinus_friderici__sex=M__region=valley","prey_50",14,20,70,7.21,403.01,1.78903749286618,125.232624500633,1.86387817393857
"species=Leporinus_friderici__sex=M__region=valley","prey_18",15,20,75,6.7,403.01,1.66248976452197,124.686732339148,1.85575348207675
"species=Leporinus_friderici__sex=M__region=valley","prey_43",15,20,75,6.69,403.01,1.66000843651522,124.500632738642,1.85298370076021
"species=Leporinus_friderici__sex=M__region=valley","prey_49",14,20,70,7.14,403.01,1.77166819681894,124.016773777326,1.84578226933723
"species=Leporinus_friderici__sex=M__region=valley","prey_23",14,20,70,6.81,403.01,1.68978437259621,118.284906081735,1.76047300478803
"species=Leporinus_friderici__sex=M__region=valley","prey_5",14,20,70,6.73,403.01,1.66993374854222,116.895362397955,1.73979197095792
"species=Leporinus_friderici__sex=M__region=valley","prey_8",14,20,70,6.57,403.01,1.63023250043423,114.116275030396,1.6984299032977
"species=Leporinus_friderici__sex=M__region=valley","prey_3",14,20,70,6.42,403.01,1.59301258033299,111.51088062331,1.65965296486625
"species=Leporinus_friderici__sex=M__region=valley","prey_58",13,20,65,6.88,403.01,1.70715366864346,110.964988461825,1.65152827300442
"species=Leporinus_friderici__sex=M__region=valley","prey_41",12,20,60,7.39,403.01,1.83370139698767,110.02208381926,1.63749471433399
"species=Leporinus_friderici__sex=M__region=valley","prey_44",12,20,60,7.37,403.01,1.82873874097417,109.72432445845,1.63306306422754
"species=Leporinus_friderici__sex=M__region=valley","prey_6",12,20,60,7.32,403.01,1.81633210094042,108.979926056425,1.62198393896141
"species=Leporinus_friderici__sex=M__region=valley","prey_48",12,20,60,7.02,403.01,1.74189226073795,104.513535644277,1.55550918736463
"species=Leporinus_friderici__sex=M__region=valley","prey_38",13,20,65,6.46,403.01,1.60293789235999,104.190963003399,1.55070823308264
"species=Leporinus_friderici__sex=M__region=valley","prey_16",14,20,70,5.99,403.01,1.48631547604278,104.042083322994,1.54849240802941
"species=Leporinus_friderici__sex=M__region=valley","prey_10",14,20,70,5.84,403.01,1.44909555594154,101.436688915908,1.50971546959796
"species=Leporinus_friderici__sex=M__region=valley","prey_13",13,20,65,6.2,403.01,1.53842336418451,99.9975186719932,1.48829582741677
"species=Leporinus_friderici__sex=M__region=valley","prey_31",14,20,70,5.6,403.01,1.38954368377956,97.2680578645691,1.44767236810763
"species=Leporinus_friderici__sex=M__region=valley","prey_15",12,20,60,6.53,403.01,1.62030718840724,97.2184313044341,1.44693375975655
"species=Leporinus_friderici__sex=M__region=valley","prey_25",12,20,60,6.51,403.01,1.61534453239374,96.9206719436242,1.4425021096501
