"species","sampling_area","prey_item","stomachs_with_prey","total_stomachs","frequency_occurrence"
"Leporinus_friderici","Area_1","prey_1",20,20,100
"Leporinus_friderici","Area_1","prey_10",20,20,100
"Leporinus_friderici","Area_1","prey_11",20,20,100
"Leporinus_friderici","Area_1","prey_12",20,20,100
"Leporinus_friderici","Area_1","prey_13",20,20,100
"Leporinus_friderici","Area_1","prey_14",20,20,100
"Leporinus_friderici","Area_1","prey_15",20,20,100
"Leporinus_friderici","Area_1","prey_16",20,20,100
"Leporinus_friderici","Area_1","prey_17",20,20,100
"Leporinus_friderici","Area_1","prey_18",20,20,100
"Leporinus_friderici","Area_1","prey_19",20,20,100
"Leporinus_friderici","Area_1","prey_2",20,20,100
"Leporinus_friderici","Area_1","prey_20",20,20,100
"Leporinus_friderici","Area_1","prey_21",20,20,100
"Leporinus_friderici","Area_1","prey_22",20,20,100
"Leporinus_friderici","Area_1","prey_23",20,20,100
"Leporinus_friderici","Area_1","prey_24",20,20,100
"Leporinus_friderici","Area_1","prey_25",20,20,100
"Leporinus_friderici","Area_1","prey_26",20,20,100
"Leporinus_friderici","Area_1","prey_27",20,20,100
"Leporinus_friderici","Area_1","prey_28",20,20,100
"Leporinus_friderici","Area_1","prey_29",20,20,100
"Leporinus_friderici","Area_1","prey_3",20,20,100
"Leporinus_friderici","Area_1","prey_30",20,20,100
"Leporinus_friderici","Area_1","prey_31",20,20,100
"Leporinus_friderici","Area_1","prey_32",20,20,100
"Leporinus_friderici","Area_1","prey_33",20,20,100
"Leporinus_friderici","Area_1","prey_34",20,20,100
"Leporinus_friderici","Area_1","prey_35",20,20,100
"Leporinus_friderici","Area_1","prey_36",20,20,100
"Leporinus_friderici","Area_1","prey_37",20,20,100
"Leporinus_friderici","Area_1","prey_38",20,20,100
"Leporinus_friderici","Area_1","prey_39",20,20,100
"Leporinus_friderici","Area_1","prey_4",20,20,100
"Leporinus_friderici","Area_1","prey_40",20,20,100
"Leporinus_friderici","Area_1","prey_41",20,20,100
"Leporinus_friderici","Area_1","prey_42",20,20,100
"Leporinus_friderici","Area_1","prey_43",20,20,100
"Leporinus_friderici","Area_1","prey_44",20,20,100
"Leporinus_friderici","Area_1","prey_45",20,20,100
"Leporinus_friderici","Area_1","prey_46",20,20,100
"Leporinus_friderici","Area_1","prey_47",20,20,100
"Leporinus_friderici","Area_1","prey_48",20,20,100
"Leporinus_friderici","Area_1","prey_49",20,20,100
"Leporinus_friderici","Area_1","prey_5",20,20,100
"Leporinus_friderici","Area_1","prey_50",20,20,100
"Leporinus_friderici","Area_1","prey_51",20,20,100
"Leporinus_friderici","Area_1","prey_52",20,20,100
"Leporinus_friderici","Area_1","prey_53",20,20,100
"Leporinus_friderici","Area_1","prey_54",20,20,100
"Leporinus_friderici","Area_1","prey_55",20,20,100
"Leporinus_friderici","Area_1","prey_56",20,20,100
"Leporinus_friderici","Area_1","prey_57",20,20,100
"Leporinus_friderici","Area_1","prey_58",20,20,100
"Leporinus_friderici","Area_1","prey_59",20,20,100
"Leporinus_friderici","Area_1","prey_6",20,20,100
"Leporinus_friderici","Area_1","prey_60",20,20,100
"Leporinus_friderici","Area_1","prey_7",20,20,100
"Leporinus_friderici","Area_1","prey_8",20,20,100
"Leporinus_friderici","Area_1","prey_9",20,20,100
"Leporinus_friderici","Area_2","prey_1",29,29,100
"Leporinus_friderici","Area_2","prey_10",29,29,100
"Leporinus_friderici","Area_2","prey_11",29,29,100
"Leporinus_friderici","Area_2","prey_12",29,29,100
"Leporinus_friderici","Area_2","prey_13",29,29,100
"Leporinus_friderici","Area_2","prey_14",29,29,100
"Leporinus_friderici","Area_2","prey_15",29,29,100
"Leporinus_friderici","Area_2","prey_16",29,29,100
"Leporinus_friderici","Area_2","prey_17",29,29,100
"Leporinus_friderici","Area_2","prey_18",29,29,100
"Leporinus_friderici","Area_2","prey_19",29,29,100
"Leporinus_friderici","Area_2","prey_2",29,29,100
"Leporinus_friderici","Area_2","prey_20",29,29,100
"Leporinus_friderici","Area_2","prey_21",29,29,100
"Leporinus_friderici","Area_2","prey_22",29,29,100
"Leporinus_friderici","Area_2","prey_23",29,29,100
"Leporinus_friderici","Area_2","prey_24",29,29,100
"Leporinus_friderici","Area_2","prey_25",29,29,100
"Leporinus_friderici","Area_2","prey_26",29,29,100
"Leporinus_friderici","Area_2","prey_27",29,29,100
"Leporinus_friderici","Area_2","prey_28",29,29,100
"Leporinus_friderici","Area_2","prey_29",29,29,100
"Leporinus_friderici","Area_2","prey_3",29,29,100
"Leporinus_friderici","Area_2","prey_30",29,29,100
"Leporinus_friderici","Area_2","prey_31",29,29,100
"Leporinus_friderici","Area_2","prey_32",29,29,100
"Leporinus_friderici","Area_2","prey_33",29,29,100
"Leporinus_friderici","Area_2","prey_34",29,29,100
"Leporinus_friderici","Area_2","prey_35",29,29,100
"Leporinus_friderici","Area_2","prey_36",29,29,100
"Leporinus_friderici","Area_2","prey_37",29,29,100
"Leporinus_friderici","Area_2","prey_38",29,29,100
"Leporinus_friderici","Area_2","prey_39",29,29,100
"Leporinus_friderici","Area_2","prey_4",29,29,100
"Leporinus_friderici","Area_2","prey_40",29,29,100
"Leporinus_friderici","Area_2","prey_41",29,29,100
"Leporinus_friderici","Area_2","prey_42",29,29,100
"Leporinus_friderici","Area_2","prey_43",29,29,100
"Leporinus_friderici","Area_2","prey_44",29,29,100
"Leporinus_friderici","Area_2","prey_45",29,29,100
"Leporinus_friderici","Area_2","prey_46",29,29,100
"Leporinus_friderici","Area_2","prey_47",29,29,100
"Leporinus_friderici","Area_2","prey_48",29,29,100
"Leporinus_friderici","Area_2","prey_49",29,29,100
"Leporinus_friderici","Area_2","prey_5",29,29,100
"Leporinus_friderici","Area_2","prey_50",29,29,100
"Leporinus_friderici","Area_2","prey_51",29,29,100
"Leporinus_friderici","Area_2","prey_52",29,29,100
"Leporinus_friderici","Area_2","prey_53",29,29,100
"Leporinus_friderici","Area_2","prey_54",29,29,100
"Leporinus_friderici","Area_2","prey_55",29,29,100
"Leporinus_friderici","Area_2","prey_56",29,29,100
"Leporinus_friderici","Area_2","prey_57",29,29,100
"Leporinus_friderici","Area_2","prey_58",29,29,100
"Leporinus_friderici","Area_2","prey_59",29,29,100
"Leporinus_friderici","Area_2","prey_6",29,29,100
"Leporinus_friderici","Area_2","prey_60",29,29,100
"Leporinus_friderici","Area_2","prey_7",29,29,100
"Leporinus_friderici","Area_2","prey_8",29,29,100
"Leporinus_friderici","Area_2","prey_9",29,29,100
"Leporinus_friderici","Area_3","prey_1",32,32,100
"Leporinus_friderici","Area_3","prey_10",32,32,100
"Leporinus_friderici","Area_3","prey_11",32,32,100
"Leporinus_friderici","Area_3","prey_12",32,32,100
"Leporinus_friderici","Area_3","prey_13",32,32,100
"Leporinus_friderici","Area_3","prey_14",32,32,100
"Leporinus_friderici","Area_3","prey_15",32,32,100
"Leporinus_friderici","Area_3","prey_16",32,32,100
"Leporinus_friderici","Area_3","prey_17",32,32,100
"Leporinus_friderici","Area_3","prey_18",32,32,100
"Leporinus_friderici","Area_3","prey_19",32,32,100
"Leporinus_friderici","Area_3","prey_2",32,32,100
"Leporinus_friderici","Area_3","prey_20",32,32,100
"Leporinus_friderici","Area_3","prey_21",32,32,100
"Leporinus_friderici","Area_3","prey_22",32,32,100
"Leporinus_friderici","Area_3","prey_23",32,32,100
"Leporinus_friderici","Area_3","prey_24",32,32,100
"Leporinus_friderici","Area_3","prey_25",32,32,100
"Leporinus_friderici","Area_3","prey_26",32,32,100
"Leporinus_friderici","Area_3","prey_27",32,32,100
"Leporinus_friderici","Area_3","prey_28",32,32,100
"Leporinus_friderici","Area_3","prey_29",32,32,100
"Leporinus_friderici","Area_3","prey_3",32,32,100
"Leporinus_friderici","Area_3","prey_30",32,32,100
"Leporinus_friderici","Area_3","prey_31",32,32,100
"Leporinus_friderici","Area_3","prey_32",32,32,100
"Leporinus_friderici","Area_3","prey_33",32,32,100
"Leporinus_friderici","Area_3","prey_34",32,32,100
"Leporinus_friderici","Area_3","prey_35",32,32,100
"Leporinus_friderici","Area_3","prey_36",32,32,100
"Leporinus_friderici","Area_3","prey_37",32,32,100
"Leporinus_friderici","Area_3","prey_38",32,32,100
"Leporinus_friderici","Area_3","prey_39",32,32,100
"Leporinus_friderici","Area_3","prey_4",32,32,100
"Leporinus_friderici","Area_3","prey_40",32,32,100
"Leporinus_friderici","Area_3","prey_41",32,32,100
"Leporinus_friderici","Area_3","prey_42",32,32,100
"Leporinus_friderici","Area_3","prey_43",32,32,100
"Leporinus_friderici","Area_3","prey_44",32,32,100
"Leporinus_friderici","Area_3","prey_45",32,32,100
"Leporinus_friderici","Area_3","prey_46",32,32,100
"Leporinus_friderici","Area_3","prey_47",32,32,100
"Leporinus_friderici","Area_3","prey_48",32,32,100
"Leporinus_friderici","Area_3","prey_49",32,32,100
"Leporinus_friderici","Area_3","prey_5",32,32,100
"Leporinus_friderici","Area_3","prey_50",32,32,100
"Leporinus_friderici","Area_3","prey_51",32,32,100
"Leporinus_friderici","Area_3","prey_52",32,32,100
"Leporinus_friderici","Area_3","prey_53",32,32,100
"Leporinus_friderici","Area_3","prey_54",32,32,100
"Leporinus_friderici","Area_3","prey_55",32,32,100
"Leporinus_friderici","Area_3","prey_56",32,32,100
"Leporinus_friderici","Area_3","prey_57",32,32,100
"Leporinus_friderici","Area_3","prey_58",32,32,100
"Leporinus_friderici","Area_3","prey_59",32,32,100
"Leporinus_friderici","Area_3","prey_6",32,32,100
"Leporinus_friderici","Area_3","prey_60",32,32,100
"Leporinus_friderici","Area_3","prey_7",32,32,100
"Leporinus_friderici","Area_3","prey_8",32,32,100
"Leporinus_friderici","Area_3","prey_9",32,32,100
"Leporinus_friderici","Area_4","prey_1",27,27,100
"Leporinus_friderici","Area_4","prey_10",27,27,100
"Leporinus_friderici","Area_4","prey_11",27,27,100
"Leporinus_friderici","Area_4","prey_12",27,27,100
"Leporinus_friderici","Area_4","prey_13",27,27,100
"Leporinus_friderici","Area_4","prey_14",27,27,100
"Leporinus_friderici","Area_4","prey_15",27,27,100
"Leporinus_friderici","Area_4","prey_16",27,27,100
"Leporinus_friderici","Area_4","prey_17",27,27,100
"Leporinus_friderici","Area_4","prey_18",27,27,100
"Leporinus_friderici","Area_4","prey_19",27,27,100
"Leporinus_friderici","Area_4","prey_2",27,27,100
"Leporinus_friderici","Area_4","prey_20",27,27,100
"Leporinus_friderici","Area_4","prey_21",27,27,100
"Leporinus_friderici","Area_4","prey_22",27,27,100
"Leporinus_friderici","Area_4","prey_23",27,27,100
"Leporinus_friderici","Area_4","prey_24",27,27,100
"Leporinus_friderici","Area_4","prey_25",27,27,100
"Leporinus_friderici","Area_4","prey_26",27,27,100
"Leporinus_friderici","Area_4","prey_27",27,27,100
"Leporinus_friderici","Area_4","prey_28",27,27,100
"Leporinus_friderici","Area_4","prey_29",27,27,100
"Leporinus_friderici","Area_4","prey_3",27,27,100
"Leporinus_friderici","Area_4","prey_30",27,27,100
"Leporinus_friderici","Area_4","prey_31",27,27,100
"Leporinus_friderici","Area_4","prey_32",27,27,100
"Leporinus_friderici","Area_4","prey_33",27,27,100
"Leporinus_friderici","Area_4","prey_34",27,27,100
"Leporinus_friderici","Area_4","prey_35",27,27,100
"Leporinus_friderici","Area_4","prey_36",27,27,100
"Leporinus_friderici","Area_4","prey_37",27,27,100
"Leporinus_friderici","Area_4","prey_38",27,27,100
"Leporinus_friderici","Area_4","prey_39",27,27,100
"Leporinus_friderici","Area_4","prey_4",27,27,100
"Leporinus_friderici","Area_4","prey_40",27,27,100
"Leporinus_friderici","Area_4","prey_41",27,27,100
"Leporinus_friderici","Area_4","prey_42",27,27,100
"Leporinus_friderici","Area_4","prey_43",27,27,100
"Leporinus_friderici","Area_4","prey_44",27,27,100
"Leporinus_friderici","Area_4","prey_45",27,27,100
"Leporinus_friderici","Area_4","prey_46",27,27,100
"Leporinus_friderici","Area_4","prey_47",27,27,100
"Leporinus_friderici","Area_4","prey_48",27,27,100
"Leporinus_friderici","Area_4","prey_49",27,27,100
"Leporinus_friderici","Area_4","prey_5",27,27,100
"Leporinus_friderici","Area_4","prey_50",27,27,100
"Leporinus_friderici","Area_4","prey_51",27,27,100
"Leporinus_friderici","Area_4","prey_52",27,27,100
"Leporinus_friderici","Area_4","prey_53",27,27,100
"Leporinus_friderici","Area_4","prey_54",27,27,100
"Leporinus_friderici","Area_4","prey_55",27,27,100
"Leporinus_friderici","Area_4","prey_56",27,27,100
"Leporinus_friderici","Area_4","prey_57",27,27,100
"Leporinus_friderici","Area_4","prey_58",27,27,100
"Leporinus_friderici","Area_4","prey_59",27,27,100
"Leporinus_friderici","Area_4","prey_6",27,27,100
"Leporinus_friderici","Area_4","prey_60",27,27,100
"Leporinus_friderici","Area_4","prey_7",27,27,100
"Leporinus_friderici","Area_4","prey_8",27,27,100
"Leporinus_friderici","Area_4","prey_9",27,27,100
"Pimelodus_maculatus","Area_1","prey_1",20,20,100
"Pimelodus_maculatus","Area_1","prey_10",20,20,100
"Pimelodus_maculatus","Area_1","prey_11",20,20,100
"Pimelodus_maculatus","Area_1","prey_12",20,20,100
"Pimelodus_maculatus","Area_1","prey_13",20,20,100
"Pimelodus_maculatus","Area_1","prey_14",20,20,100
"Pimelodus_maculatus","Area_1","prey_15",20,20,100
"Pimelodus_maculatus","Area_1","prey_16",20,20,100
"Pimelodus_maculatus","Area_1","prey_17",20,20,100
"Pimelodus_maculatus","Area_1","prey_18",20,20,100
"Pimelodus_maculatus","Area_1","prey_19",20,20,100
"Pimelodus_maculatus","Area_1","prey_2",20,20,100
"Pimelodus_maculatus","Area_1","prey_20",20,20,100
"Pimelodus_maculatus","Area_1","prey_21",20,20,100
"Pimelodus_maculatus","Area_1","prey_22",20,20,100
"Pimelodus_maculatus","Area_1","prey_23",20,20,100
"Pimelodus_maculatus","Area_1","prey_24",20,20,100
"Pimelodus_maculatus","Area_1","prey_25",20,20,100
"Pimelodus_maculatus","Area_1","prey_26",20,20,100
"Pimelodus_maculatus","Area_1","prey_27",20,20,100
"Pimelodus_maculatus","Area_1","prey_28",20,20,100
"Pimelodus_maculatus","Area_1","prey_29",20,20,100
"Pimelodus_maculatus","Area_1","prey_3",20,20,100
"Pimelodus_maculatus","Area_1","prey_30",20,20,100
"Pimelodus_maculatus","Area_1","prey_31",20,20,100
"Pimelodus_maculatus","Area_1","prey_32",20,20,100
"Pimelodus_maculatus","Area_1","prey_33",20,20,100
"Pimelodus_maculatus","Area_1","prey_34",20,20,100
"Pimelodus_maculatus","Area_1","prey_35",20,20,100
"Pimelodus_maculatus","Area_1","prey_36",20,20,100
"Pimelodus_maculatus","Area_1","prey_37",20,20,100
"Pimelodus_maculatus","Area_1","prey_38",20,20,100
"Pimelodus_maculatus","Area_1","prey_39",20,20,100
"Pimelodus_maculatus","Area_1","prey_4",20,20,100
"Pimelodus_maculatus","Area_1","prey_40",20,20,100
"Pimelodus_maculatus","Area_1","prey_41",20,20,100
"Pimelodus_maculatus","Area_1","prey_42",20,20,100
"Pimelodus_maculatus","Area_1","prey_43",20,20,100
"Pimelodus_maculatus","Area_1","prey_44",20,20,100
"Pimelodus_maculatus","Area_1","prey_45",20,20,100
"Pimelodus_maculatus","Area_1","prey_46",20,20,100
"Pimelodus_maculatus","Area_1","prey_47",20,20,100
"Pimelodus_maculatus","Area_1","prey_48",20,20,100
"Pimelodus_maculatus","Area_1","prey_49",20,20,100
"Pimelodus_maculatus","Area_1","prey_5",20,20,100
"Pimelodus_maculatus","Area_1","prey_50",20,20,100
"Pimelodus_maculatus","Area_1","prey_51",20,20,100
"Pimelodus_maculatus","Area_1","prey_52",20,20,100
"Pimelodus_maculatus","Area_1","prey_53",20,20,100
"Pimelodus_maculatus","Area_1","prey_54",20,20,100
"Pimelodus_maculatus","Area_1","prey_55",20,20,100
"Pimelodus_maculatus","Area_1","prey_56",20,20,100
"Pimelodus_maculatus","Area_1","prey_57",20,20,100
"Pimelodus_maculatus","Area_1","prey_58",20,20,100
"Pimelodus_maculatus","Area_1","prey_59",20,20,100
"Pimelodus_maculatus","Area_1","prey_6",20,20,100
"Pimelodus_maculatus","Area_1","prey_60",20,20,100
"Pimelodus_maculatus","Area_1","prey_7",20,20,100
"Pimelodus_maculatus","Area_1","prey_8",20,20,100
"Pimelodus_maculatus","Area_1","prey_9",20,20,100
"Pimelodus_maculatus","Area_2","prey_1",27,27,100
"Pimelodus_maculatus","Area_2","prey_10",27,27,100
"Pimelodus_maculatus","Area_2","prey_11",27,27,100
"Pimelodus_maculatus","Area_2","prey_12",27,27,100
"Pimelodus_maculatus","Area_2","prey_13",27,27,100
"Pimelodus_maculatus","Area_2","prey_14",27,27,100
"Pimelodus_maculatus","Area_2","prey_15",27,27,100
"Pimelodus_maculatus","Area_2","prey_16",27,27,100
"Pimelodus_maculatus","Area_2","prey_17",27,27,100
"Pimelodus_maculatus","Area_2","prey_18",27,27,100
"Pimelodus_maculatus","Area_2","prey_19",27,27,100
"Pimelodus_maculatus","Area_2","prey_2",27,27,100
"Pimelodus_maculatus","Area_2","prey_20",27,27,100
"Pimelodus_maculatus","Area_2","prey_21",27,27,100
"Pimelodus_maculatus","Area_2","prey_22",27,27,100
"Pimelodus_maculatus","Area_2","prey_23",27,27,100
"Pimelodus_maculatus","Area_2","prey_24",27,27,100
"Pimelodus_maculatus","Area_2","prey_25",27,27,100
"Pimelodus_maculatus","Area_2","prey_26",27,27,100
"Pimelodus_maculatus","Area_2","prey_27",27,27,100
"Pimelodus_maculatus","Area_2","prey_28",27,27,100
"Pimelodus_maculatus","Area_2","prey_29",27,27,100
"Pimelodus_maculatus","Area_2","prey_3",27,27,100
"Pimelodus_maculatus","Area_2","prey_30",27,27,100
"Pimelodus_maculatus","Area_2","prey_31",27,27,100
"Pimelodus_maculatus","Area_2","prey_32",27,27,100
"Pimelodus_maculatus","Area_2","prey_33",27,27,100
"Pimelodus_maculatus","Area_2","prey_34",27,27,100
"Pimelodus_maculatus","Area_2","prey_35",27,27,100
"Pimelodus_maculatus","Area_2","prey_36",27,27,100
"Pimelodus_maculatus","Area_2","prey_37",27,27,100
"Pimelodus_maculatus","Area_2","prey_38",27,27,100
"Pimelodus_maculatus","Area_2","prey_39",27,27,100
"Pimelodus_maculatus","Area_2","prey_4",27,27,100
"Pimelodus_maculatus","Area_2","prey_40",27,27,100
"Pimelodus_maculatus","Area_2","prey_41",27,27,100
"Pimelodus_maculatus","Area_2","prey_42",27,27,100
"Pimelodus_maculatus","Area_2","prey_43",27,27,100
"Pimelodus_maculatus","Area_2","prey_44",27,27,100
"Pimelodus_maculatus","Area_2","prey_45",27,27,100
"Pimelodus_maculatus","Area_2","prey_46",27,27,100
"Pimelodus_maculatus","Area_2","prey_47",27,27,100
"Pimelodus_maculatus","Area_2","prey_48",27,27,100
"Pimelodus_maculatus","Area_2","prey_49",27,27,100
"Pimelodus_maculatus","Area_2","prey_5",27,27,100
"Pimelodus_maculatus","Area_2","prey_50",27,27,100
"Pimelodus_maculatus","Area_2","prey_51",27,27,100
"Pimelodus_maculatus","Area_2","prey_52",27,27,100
"Pimelodus_maculatus","Area_2","prey_53",27,27,100
"Pimelodus_maculatus","Area_2","prey_54",27,27,100
"Pimelodus_maculatus","Area_2","prey_55",27,27,100
"Pimelodus_maculatus","Area_2","prey_56",27,27,100
"Pimelodus_maculatus","Area_2","prey_57",27,27,100
"Pimelodus_maculatus","Area_2","prey_58",27,27,100
"Pimelodus_maculatus","Area_2","prey_59",27,27,100
"Pimelodus_maculatus","Area_2","prey_6",27,27,100
"Pimelodus_maculatus","Area_2","prey_60",27,27,100
"Pimelodus_maculatus","Area_2","prey_7",27,27,100
"Pimelodus_maculatus","Area_2","prey_8",27,27,100
"Pimelodus_maculatus","Area_2","prey_9",27,27,100
"Pimelodus_maculatus","Area_3","prey_1",25,25,100
"Pimelodus_maculatus","Area_3","prey_10",25,25,100
"Pimelodus_maculatus","Area_3","prey_11",25,25,100
"Pimelodus_maculatus","Area_3","prey_12",25,25,100
"Pimelodus_maculatus","Area_3","prey_13",25,25,100
"Pimelodus_maculatus","Area_3","prey_14",25,25,100
"Pimelodus_maculatus","Area_3","prey_15",25,25,100
"Pimelodus_maculatus","Area_3","prey_16",25,25,100
"Pimelodus_maculatus","Area_3","prey_17",25,25,100
"Pimelodus_maculatus","Area_3","prey_18",25,25,100
"Pimelodus_maculatus","Area_3","prey_19",25,25,100
"Pimelodus_maculatus","Area_3","prey_2",25,25,100
"Pimelodus_maculatus","Area_3","prey_20",25,25,100
"Pimelodus_maculatus","Area_3","prey_21",25,25,100
"Pimelodus_maculatus","Area_3","prey_22",25,25,100
"Pimelodus_maculatus","Area_3","prey_23",25,25,100
"Pimelodus_maculatus","Area_3","prey_24",25,25,100
"Pimelodus_maculatus","Area_3","prey_25",25,25,100
"Pimelodus_maculatus","Area_3","prey_26",25,25,100
"Pimelodus_maculatus","Area_3","prey_27",25,25,100
"Pimelodus_maculatus","Area_3","prey_28",25,25,100
"Pimelodus_maculatus","Area_3","prey_29",25,25,100
"Pimelodus_maculatus","Area_3","prey_3",25,25,100
"Pimelodus_maculatus","Area_3","prey_30",25,25,100
"Pimelodus_maculatus","Area_3","prey_31",25,25,100
"Pimelodus_maculatus","Area_3","prey_32",25,25,100
"Pimelodus_maculatus","Area_3","prey_33",25,25,100
"Pimelodus_maculatus","Area_3","prey_34",25,25,100
"Pimelodus_maculatus","Area_3","prey_35",25,25,100
"Pimelodus_maculatus","Area_3","prey_36",25,25,100
"Pimelodus_maculatus","Area_3","prey_37",25,25,100
"Pimelodus_maculatus","Area_3","prey_38",25,25,100
"Pimelodus_maculatus","Area_3","prey_39",25,25,100
"Pimelodus_maculatus","Area_3","prey_4",25,25,100
"Pimelodus_maculatus","Area_3","prey_40",25,25,100
"Pimelodus_maculatus","Area_3","prey_41",25,25,100
"Pimelodus_maculatus","Area_3","prey_42",25,25,100
"Pimelodus_maculatus","Area_3","prey_43",25,25,100
"Pimelodus_maculatus","Area_3","prey_44",25,25,100
"Pimelodus_maculatus","Area_3","prey_45",25,25,100
"Pimelodus_maculatus","Area_3","prey_46",25,25,100
"Pimelodus_maculatus","Area_3","prey_47",25,25,100
"Pimelodus_maculatus","Area_3","prey_48",25,25,100
"Pimelodus_maculatus","Area_3","prey_49",25,25,100
"Pimelodus_maculatus","Area_3","prey_5",25,25,100
"Pimelodus_maculatus","Area_3","prey_50",25,25,100
"Pimelodus_maculatus","Area_3","prey_51",25,25,100
"Pimelodus_maculatus","Area_3","prey_52",25,25,100
"Pimelodus_maculatus","Area_3","prey_53",25,25,100
"Pimelodus_maculatus","Area_3","prey_54",25,25,100
"Pimelodus_maculatus","Area_3","prey_55",25,25,100
"Pimelodus_maculatus","Area_3","prey_56",25,25,100
"Pimelodus_maculatus","Area_3","prey_57",25,25,100
"Pimelodus_maculatus","Area_3","prey_58",25,25,100
"Pimelodus_maculatus","Area_3","prey_59",25,25,100
"Pimelodus_maculatus","Area_3","prey_6",25,25,100
"Pimelodus_maculatus","Area_3","prey_60",25,25,100
"Pimelodus_maculatus","Area_3","prey_7",25,25,100
"Pimelodus_maculatus","Area_3","prey_8",25,25,100
"Pimelodus_maculatus","Area_3","prey_9",25,25,100
"Pimelodus_maculatus","Area_4","prey_1",17,17,100
"Pimelodus_maculatus","Area_4","prey_10",17,17,100
"Pimelodus_maculatus","Area_4","prey_11",17,17,100
"Pimelodus_maculatus","Area_4","prey_12",17,17,100
"Pimelodus_maculatus","Area_4","prey_13",17,17,100
"Pimelodus_maculatus","Area_4","prey_14",17,17,100
"Pimelodus_maculatus","Area_4","prey_15",17,17,100
"Pimelodus_maculatus","Area_4","prey_16",17,17,100
"Pimelodus_maculatus","Area_4","prey_17",17,17,100
"Pimelodus_maculatus","Area_4","prey_18",17,17,100
"Pimelodus_maculatus","Area_4","prey_19",17,17,100
"Pimelodus_maculatus","Area_4","prey_2",17,17,100
"Pimelodus_maculatus","Area_4","prey_20",17,17,100
"Pimelodus_maculatus","Area_4","prey_21",17,17,100
"Pimelodus_maculatus","Area_4","prey_22",17,17,100
"Pimelodus_maculatus","Area_4","prey_23",17,17,100
"Pimelodus_maculatus","Area_4","prey_24",17,17,100
"Pimelodus_maculatus","Area_4","prey_25",17,17,100
"Pimelodus_maculatus","Area_4","prey_26",17,17,100
"Pimelodus_maculatus","Area_4","prey_27",17,17,100
"Pimelodus_maculatus","Area_4","prey_28",17,17,100
"Pimelodus_maculatus","Area_4","prey_29",17,17,100
"Pimelodus_maculatus","Area_4","prey_3",17,17,100
"Pimelodus_maculatus","Area_4","prey_30",17,17,100
"Pimelodus_maculatus","Area_4","prey_31",17,17,100
"Pimelodus_maculatus","Area_4","prey_32",17,17,100
"Pimelodus_maculatus","Area_4","prey_33",17,17,100
"Pimelodus_maculatus","Area_4","prey_34",17,17,100
"Pimelodus_maculatus","Area_4","prey_35",17,17,100
"Pimelodus_maculatus","Area_4","prey_36",17,17,100
"Pimelodus_maculatus","Area_4","prey_37",17,17,100
"Pimelodus_maculatus","Area_4","prey_38",17,17,100
"Pimelodus_maculatus","Area_4","prey_39",17,17,100
"Pimelodus_maculatus","Area_4","prey_4",17,17,100
"Pimelodus_maculatus","Area_4","prey_40",17,17,100
"Pimelodus_maculatus","Area_4","prey_41",17,17,100
"Pimelodus_maculatus","Area_4","prey_42",17,17,100
"Pimelodus_maculatus","Area_4","prey_43",17,17,100
"Pimelodus_maculatus","Area_4","prey_44",17,17,100
"Pimelodus_maculatus","Area_4","prey_45",17,17,100
"Pimelodus_maculatus","Area_4","prey_46",17,17,100
"Pimelodus_maculatus","Area_4","prey_47",17,17,100
"Pimelodus_maculatus","Area_4","prey_48",17,17,100
"Pimelodus_maculatus","Area_4","prey_49",17,17,100
"Pimelodus_maculatus","Area_4","prey_5",17,17,100
"Pimelodus_maculatus","Area_4","prey_50",17,17,100
"Pimelodus_maculatus","Area_4","prey_51",17,17,100
"Pimelodus_maculatus","Area_4","prey_52",17,17,100
"Pimelodus_maculatus","Area_4","prey_53",17,17,100
"Pimelodus_maculatus","Area_4","prey_54",17,17,100
"Pimelodus_maculatus","Area_4","prey_55",17,17,100
"Pimelodus_maculatus","Area_4","prey_56",17,17,100
"Pimelodus_maculatus","Area_4","prey_57",17,17,100
"Pimelodus_maculatus","Area_4","prey_58",17,17,100
"Pimelodus_maculatus","Area_4","prey_59",17,17,100
"Pimelodus_maculatus","Area_4","prey_6",17,17,100
"Pimelodus_maculatus","Area_4","prey_60",17,17,100
"Pimelodus_maculatus","Area_4","prey_7",17,17,100
"Pimelodus_maculatus","Area_4","prey_8",17,17,100
"Pimelodus_maculatus","Area_4","prey_9",17,17,100
"Prochilodus_lineatus","Area_1","prey_1",25,25,100
"Prochilodus_lineatus","Area_1","prey_10",25,25,100
"Prochilodus_lineatus","Area_1","prey_11",25,25,100
"Prochilodus_lineatus","Area_1","prey_12",25,25,100
"Prochilodus_lineatus","Area_1","prey_13",25,25,100
"Prochilodus_lineatus","Area_1","prey_14",25,25,100
"Prochilodus_lineatus","Area_1","prey_15",25,25,100
"Prochilodus_lineatus","Area_1","prey_16",25,25,100
"Prochilodus_lineatus","Area_1","prey_17",25,25,100
"Prochilodus_lineatus","Area_1","prey_18",25,25,100
"Prochilodus_lineatus","Area_1","prey_19",25,25,100
"Prochilodus_lineatus","Area_1","prey_2",25,25,100
"Prochilodus_lineatus","Area_1","prey_20",25,25,100
"Prochilodus_lineatus","Area_1","prey_21",25,25,100
"Prochilodus_lineatus","Area_1","prey_22",25,25,100
"Prochilodus_lineatus","Area_1","prey_23",25,25,100
"Prochilodus_lineatus","Area_1","prey_24",25,25,100
